ReturnID,SaleID,OrderID,ReturnDate,DaysAfterPurchase,ReturnReason,ReturnQuantity,RefundAmount,RestockingFee,ReturnStatus
R0001879,SL000036660,O00021441,2023-07-29,7,Changed mind,1,10.1,1.78,Completed
R0001880,SL000036678,O00021456,2025-04-29,4,Changed mind,1,119.42,0.0,Completed
R0001881,SL000036696,O00021466,2025-06-08,12,Faulty product,3,105.0,0.0,Completed
R0001882,SL000036713,O00021476,2024-01-04,9,Damaged item,1,213.83,0.0,Completed
R0001883,SL000036730,O00021486,2023-12-30,16,Incorrect item,1,403.21,0.0,Pending
R0001884,SL000036736,O00021488,2024-06-10,6,Size or fit issue,1,103.1,0.0,Completed
R0001885,SL000036738,O00021489,2025-05-20,28,Changed mind,1,11.33,0.0,Completed
R0001886,SL000036741,O00021489,2025-05-15,23,Late delivery,1,192.71,0.0,Pending
R0001887,SL000036774,O00021505,2023-12-04,17,Late delivery,1,153.24,0.0,Completed
R0001888,SL000036803,O00021521,2025-03-21,9,Size or fit issue,4,15.27,0.0,Completed
R0001889,SL000036812,O00021525,2024-01-09,23,Size or fit issue,4,66.33,0.0,Completed
R0001890,SL000036813,O00021525,2024-01-04,18,Changed mind,1,6.96,0.0,Completed
R0001891,SL000036884,O00021572,2025-03-02,22,Changed mind,1,32.39,5.72,Completed
R0001892,SL000036928,O00021600,2024-01-06,12,Incorrect item,1,4.2,0.0,Completed
R0001893,SL000036932,O00021602,2025-07-24,6,Incorrect item,4,183.89,0.0,Completed
R0001894,SL000036938,O00021606,2025-03-15,2,Late delivery,1,59.34,0.0,Completed
R0001895,SL000036942,O00021609,2025-10-04,10,Late delivery,1,329.59,0.0,Completed
R0001896,SL000036982,O00021637,2025-12-29,1,Damaged item,1,24.15,0.0,Completed
R0001897,SL000036988,O00021641,2024-05-02,12,Damaged item,4,70.21,0.0,Completed
R0001898,SL000036995,O00021643,2024-02-22,4,Damaged item,1,129.13,0.0,Completed
R0001899,SL000037010,O00021653,2024-02-07,10,Size or fit issue,1,41.88,0.0,Completed
R0001900,SL000037015,O00021656,2024-02-03,9,Faulty product,2,160.0,0.0,Completed
R0001901,SL000037023,O00021660,2025-10-20,9,Incorrect item,1,47.38,0.0,Completed
R0001902,SL000037036,O00021667,2024-02-23,9,Not as described,1,34.65,0.0,Pending
R0001903,SL000037051,O00021676,2025-01-26,8,Changed mind,2,15.96,0.0,Completed
R0001904,SL000037062,O00021683,2023-01-11,6,Changed mind,2,18.72,0.0,Completed
R0001905,SL000037102,O00021709,2023-06-10,15,Size or fit issue,1,23.38,0.0,Completed
R0001906,SL000037123,O00021724,2025-12-23,8,Not as described,1,74.92,0.0,Completed
R0001907,SL000037136,O00021731,2024-01-04,12,Damaged item,1,16.2,0.0,Completed
R0001908,SL000037151,O00021739,2024-11-25,6,Faulty product,1,26.25,0.0,Completed
R0001909,SL000037189,O00021759,2025-01-05,11,Late delivery,1,126.08,0.0,Completed
R0001910,SL000037200,O00021763,2024-07-23,9,Late delivery,2,99.4,0.0,Completed
R0001911,SL000037205,O00021766,2024-09-12,3,Size or fit issue,1,35.0,0.0,Completed
R0001912,SL000037283,O00021810,2023-08-17,11,Not as described,1,29.37,0.0,Completed
R0001913,SL000037312,O00021823,2025-02-04,16,Incorrect item,1,4.27,0.0,Completed
R0001914,SL000037364,O00021855,2025-04-03,8,Damaged item,1,495.89,0.0,Completed
R0001915,SL000037368,O00021859,2024-12-28,18,Faulty product,1,22.41,0.0,Completed
R0001916,SL000037405,O00021885,2025-02-21,8,Changed mind,1,5.41,0.0,Completed
R0001917,SL000037446,O00021912,2023-11-26,22,Changed mind,3,154.86,0.0,Completed
R0001918,SL000037459,O00021921,2024-05-19,4,Changed mind,2,70.0,0.0,Completed
R0001919,SL000037463,O00021923,2025-12-06,8,Changed mind,1,20.7,0.0,Completed
R0001920,SL000037468,O00021926,2026-01-02,16,Incorrect item,1,30.45,0.0,Completed
R0001921,SL000037482,O00021935,2024-08-04,10,Not as described,4,170.56,0.0,Completed
R0001922,SL000037487,O00021938,2024-09-04,4,Not as described,2,27.36,0.0,Completed
R0001923,SL000037495,O00021941,2024-06-23,5,Changed mind,2,11.22,0.0,Completed
R0001924,SL000037520,O00021958,2025-11-05,6,Incorrect item,1,48.71,0.0,Completed
R0001925,SL000037530,O00021962,2025-05-24,12,Changed mind,1,17.85,0.0,Completed
R0001926,SL000037549,O00021974,2026-01-07,32,Faulty product,1,153.5,0.0,Pending
R0001927,SL000037571,O00021986,2025-12-26,14,Damaged item,1,62.32,0.0,Completed
R0001928,SL000037611,O00022012,2025-06-19,20,Faulty product,1,174.4,0.0,Completed
R0001929,SL000037626,O00022021,2025-04-06,14,Size or fit issue,1,7.44,0.0,Completed
R0001930,SL000037629,O00022022,2024-12-19,7,Incorrect item,1,37.29,0.0,Pending
R0001931,SL000037657,O00022040,2025-10-12,9,Faulty product,1,86.08,0.0,Completed
R0001932,SL000037694,O00022064,2024-11-27,21,Damaged item,1,35.52,0.0,Completed
R0001933,SL000037702,O00022070,2025-01-06,5,Not as described,1,4.47,0.0,Completed
R0001934,SL000037767,O00022109,2023-06-20,12,Not as described,3,54.75,0.0,Completed
R0001935,SL000037780,O00022117,2024-07-23,2,Changed mind,1,342.73,60.48,Completed
R0001936,SL000037812,O00022137,2025-08-09,7,Not as described,1,16.01,0.0,Completed
R0001937,SL000037824,O00022145,2024-02-09,4,Changed mind,1,206.41,0.0,Completed
R0001938,SL000037877,O00022173,2023-04-21,4,Changed mind,1,28.3,0.0,Completed
R0001939,SL000037883,O00022177,2025-03-19,4,Changed mind,1,126.22,0.0,Completed
R0001940,SL000037904,O00022186,2025-11-23,31,Faulty product,1,11.97,0.0,Completed
R0001941,SL000037935,O00022201,2025-02-15,9,Size or fit issue,1,2.58,0.0,Completed
R0001942,SL000037949,O00022206,2023-09-22,9,Incorrect item,1,72.49,0.0,Completed
R0001943,SL000038011,O00022240,2024-03-02,10,Faulty product,1,76.91,0.0,Completed
R0001944,SL000038012,O00022241,2024-01-10,8,Incorrect item,1,9.96,0.0,Completed
R0001945,SL000038098,O00022286,2024-02-17,11,Not as described,1,362.61,0.0,Completed
R0001946,SL000038115,O00022299,2023-06-30,19,Size or fit issue,1,11.16,0.0,Completed
R0001947,SL000038141,O00022313,2023-09-23,8,Faulty product,1,16.46,0.0,Completed
R0001948,SL000038168,O00022330,2023-01-22,16,Damaged item,2,101.51,0.0,Completed
R0001949,SL000038174,O00022333,2025-04-17,45,Changed mind,4,45.6,0.0,Completed
R0001950,SL000038175,O00022334,2023-04-02,18,Not as described,1,279.63,0.0,Completed
R0001951,SL000038215,O00022359,2024-01-23,7,Faulty product,1,16.68,0.0,Completed
R0001952,SL000038225,O00022365,2024-11-10,18,Changed mind,1,225.53,0.0,Completed
R0001953,SL000038245,O00022374,2024-04-26,8,Late delivery,4,16.3,0.0,Completed
R0001954,SL000038274,O00022390,2023-12-29,16,Faulty product,4,175.51,0.0,Pending
R0001955,SL000038284,O00022395,2023-08-05,12,Changed mind,4,112.01,0.0,Pending
R0001956,SL000038315,O00022414,2025-06-17,1,Damaged item,1,54.83,0.0,Completed
R0001957,SL000038337,O00022431,2024-07-01,4,Size or fit issue,4,64.93,0.0,Completed
R0001958,SL000038356,O00022442,2025-09-23,9,Changed mind,1,13.99,2.47,Completed
R0001959,SL000038358,O00022443,2025-07-09,8,Faulty product,2,23.04,0.0,Completed
R0001960,SL000038384,O00022462,2024-03-25,5,Changed mind,1,27.48,4.85,Completed
R0001961,SL000038388,O00022466,2025-07-15,19,Changed mind,1,27.74,0.0,Completed
R0001962,SL000038400,O00022474,2023-11-05,7,Faulty product,1,13.61,0.0,Completed
R0001963,SL000038403,O00022476,2023-08-20,21,Not as described,1,8.0,0.0,Pending
R0001964,SL000038425,O00022487,2025-07-24,5,Incorrect item,1,80.0,0.0,Completed
R0001965,SL000038453,O00022504,2023-11-27,10,Size or fit issue,1,61.18,0.0,Completed
R0001966,SL000038490,O00022528,2024-06-19,2,Damaged item,1,102.0,0.0,Completed
R0001967,SL000038532,O00022550,2025-01-29,15,Changed mind,1,4.2,0.0,Completed
R0001968,SL000038644,O00022604,2023-02-21,1,Faulty product,1,80.0,0.0,Completed
R0001969,SL000038660,O00022613,2025-10-08,17,Incorrect item,1,105.74,0.0,Completed
R0001970,SL000038672,O00022618,2025-05-15,11,Late delivery,1,35.52,0.0,Completed
R0001971,SL000038680,O00022622,2025-12-06,10,Incorrect item,1,59.32,0.0,Completed
R0001972,SL000038682,O00022623,2024-05-26,14,Faulty product,1,14.7,0.0,Completed
R0001973,SL000038684,O00022624,2024-12-12,19,Faulty product,1,68.88,0.0,Completed
R0001974,SL000038697,O00022628,2024-02-19,19,Faulty product,1,211.54,0.0,Completed
R0001975,SL000038702,O00022630,2026-01-05,7,Damaged item,1,11.88,0.0,Completed
R0001976,SL000038729,O00022649,2023-07-16,9,Changed mind,1,89.4,0.0,Completed
R0001977,SL000038736,O00022653,2023-01-29,10,Changed mind,1,27.11,4.78,Completed
R0001978,SL000038744,O00022655,2025-12-09,9,Faulty product,1,150.36,0.0,Completed
R0001979,SL000038777,O00022676,2025-09-26,20,Size or fit issue,1,153.79,0.0,Completed
R0001980,SL000038780,O00022678,2024-10-19,19,Changed mind,1,151.27,26.69,Completed
R0001981,SL000038824,O00022706,2024-11-08,13,Changed mind,1,76.15,0.0,Completed
R0001982,SL000038842,O00022719,2025-08-12,4,Damaged item,1,51.91,0.0,Completed
R0001983,SL000038851,O00022725,2024-07-14,15,Faulty product,1,164.64,0.0,Completed
R0001984,SL000038852,O00022725,2024-07-02,3,Changed mind,1,66.76,11.78,Completed
R0001985,SL000038880,O00022745,2023-11-03,19,Changed mind,1,147.35,0.0,Completed
R0001986,SL000038931,O00022772,2023-10-23,7,Changed mind,1,7.76,0.0,Completed
R0001987,SL000038936,O00022775,2025-03-26,4,Damaged item,3,53.55,0.0,Completed
R0001988,SL000038956,O00022785,2023-07-14,21,Damaged item,1,99.65,0.0,Completed
R0001989,SL000039006,O00022816,2024-03-23,6,Late delivery,1,20.32,0.0,Completed
R0001990,SL000039039,O00022838,2023-12-31,8,Late delivery,4,49.39,0.0,Completed
R0001991,SL000039057,O00022846,2024-08-06,8,Changed mind,1,89.88,15.86,Completed
R0001992,SL000039069,O00022855,2023-06-04,4,Faulty product,1,73.45,0.0,Completed
R0001993,SL000039077,O00022860,2023-12-09,2,Incorrect item,1,69.09,0.0,Completed
R0001994,SL000039110,O00022879,2025-09-07,12,Size or fit issue,4,235.92,0.0,Pending
R0001995,SL000039114,O00022881,2023-10-05,3,Faulty product,1,394.54,0.0,Completed
R0001996,SL000039132,O00022893,2025-09-27,15,Size or fit issue,1,24.97,0.0,Completed
R0001997,SL000039147,O00022901,2024-10-18,2,Changed mind,1,9.89,1.75,Completed
R0001998,SL000039157,O00022905,2024-09-05,7,Not as described,1,36.11,0.0,Completed
R0001999,SL000039172,O00022912,2024-03-15,16,Size or fit issue,1,18.26,0.0,Completed
R0002000,SL000039177,O00022916,2023-12-26,11,Damaged item,1,58.38,0.0,Completed
R0002001,SL000039189,O00022927,2024-01-07,9,Incorrect item,1,10.87,0.0,Completed
R0002002,SL000039202,O00022932,2023-12-09,15,Faulty product,1,214.9,0.0,Completed
R0002003,SL000039220,O00022940,2023-01-19,13,Faulty product,2,19.92,0.0,Completed
R0002004,SL000039235,O00022950,2025-03-25,6,Not as described,1,14.85,0.0,Completed
R0002005,SL000039277,O00022973,2023-09-04,17,Changed mind,1,34.65,0.0,Completed
R0002006,SL000039281,O00022976,2024-12-28,3,Faulty product,3,12.48,0.0,Completed
R0002007,SL000039295,O00022985,2025-10-04,5,Incorrect item,2,69.39,0.0,Completed
R0002008,SL000039309,O00022995,2024-01-10,8,Not as described,2,5.82,0.0,Completed
R0002009,SL000039310,O00022996,2025-09-20,13,Late delivery,1,34.65,0.0,Completed
R0002010,SL000039375,O00023030,2023-09-21,25,Late delivery,2,180.66,0.0,Completed
R0002011,SL000039391,O00023043,2023-12-25,10,Changed mind,1,30.1,0.0,Completed
R0002012,SL000039409,O00023056,2024-01-25,8,Not as described,1,71.46,0.0,Completed
R0002013,SL000039462,O00023088,2023-06-14,19,Not as described,1,78.51,0.0,Completed
R0002014,SL000039468,O00023091,2025-06-16,5,Changed mind,1,2.5,0.44,Completed
R0002015,SL000039472,O00023093,2024-12-03,17,Changed mind,2,16.01,0.0,Completed
R0002016,SL000039475,O00023095,2024-07-27,3,Damaged item,1,146.7,0.0,Completed
R0002017,SL000039488,O00023103,2023-07-16,24,Faulty product,1,62.81,0.0,Completed
R0002018,SL000039503,O00023112,2024-02-26,14,Not as described,2,22.88,0.0,Pending
R0002019,SL000039510,O00023117,2024-12-29,9,Changed mind,1,95.93,0.0,Completed
R0002020,SL000039530,O00023131,2023-05-20,8,Size or fit issue,1,63.99,0.0,Completed
R0002021,SL000039538,O00023135,2024-12-10,15,Damaged item,4,134.07,0.0,Completed
R0002022,SL000039541,O00023137,2023-11-16,5,Changed mind,1,25.38,0.0,Completed
R0002023,SL000039563,O00023147,2024-06-17,7,Not as described,1,18.48,0.0,Completed
R0002024,SL000039588,O00023159,2023-09-14,2,Faulty product,2,211.14,0.0,Completed
R0002025,SL000039591,O00023161,2025-01-08,17,Not as described,1,300.25,0.0,Completed
R0002026,SL000039618,O00023177,2026-01-16,27,Damaged item,1,342.65,0.0,Completed
R0002027,SL000039625,O00023182,2024-05-19,19,Not as described,1,17.91,0.0,Completed
R0002028,SL000039633,O00023187,2025-09-11,32,Not as described,1,48.21,0.0,Completed
R0002029,SL000039637,O00023188,2024-02-22,19,Late delivery,1,41.55,0.0,Completed
R0002030,SL000039696,O00023226,2024-08-18,6,Incorrect item,4,82.76,0.0,Completed
R0002031,SL000039759,O00023263,2023-12-07,8,Changed mind,2,41.84,7.38,Completed
R0002032,SL000039786,O00023279,2025-11-23,6,Incorrect item,2,80.69,0.0,Completed
R0002033,SL000039866,O00023328,2024-12-02,3,Changed mind,1,60.17,10.62,Completed
R0002034,SL000039873,O00023332,2025-09-10,1,Incorrect item,1,93.23,0.0,Completed
R0002035,SL000039899,O00023349,2024-10-15,23,Faulty product,1,136.99,0.0,Completed
R0002036,SL000039910,O00023355,2025-03-12,2,Faulty product,1,42.64,0.0,Completed
R0002037,SL000039921,O00023363,2024-05-17,5,Changed mind,4,55.0,0.0,Completed
R0002038,SL000039929,O00023367,2026-01-09,38,Faulty product,1,14.51,0.0,Pending
R0002039,SL000039930,O00023368,2024-12-06,6,Faulty product,2,42.79,0.0,Completed
R0002040,SL000039934,O00023371,2024-06-24,2,Changed mind,1,64.41,0.0,Completed
R0002041,SL000039951,O00023382,2023-10-09,9,Size or fit issue,1,100.02,0.0,Completed
R0002042,SL000039986,O00023404,2025-12-11,15,Damaged item,2,27.0,0.0,Completed
R0002043,SL000039988,O00023406,2024-07-04,41,Changed mind,1,48.71,0.0,Completed
R0002044,SL000040008,O00023418,2024-01-20,8,Late delivery,2,26.89,0.0,Completed
R0002045,SL000040069,O00023455,2025-07-12,1,Damaged item,1,153.24,0.0,Completed
R0002046,SL000040076,O00023459,2023-06-15,3,Faulty product,1,77.6,0.0,Completed
R0002047,SL000040100,O00023474,2024-11-08,25,Changed mind,2,18.28,3.23,Completed
R0002048,SL000040120,O00023484,2025-12-31,8,Size or fit issue,4,133.3,0.0,Completed
R0002049,SL000040133,O00023495,2023-10-10,3,Late delivery,1,11.4,0.0,Completed
R0002050,SL000040167,O00023513,2023-06-11,27,Incorrect item,1,74.19,0.0,Completed
R0002051,SL000040174,O00023516,2024-02-24,23,Changed mind,3,43.8,0.0,Completed
R0002052,SL000040176,O00023517,2024-08-18,6,Not as described,1,63.24,0.0,Completed
R0002053,SL000040188,O00023524,2025-12-11,5,Faulty product,1,29.4,0.0,Completed
R0002054,SL000040207,O00023535,2023-12-15,1,Size or fit issue,1,29.32,0.0,Pending
R0002055,SL000040228,O00023546,2023-08-05,21,Changed mind,1,34.81,0.0,Completed
R0002056,SL000040271,O00023577,2023-12-29,19,Changed mind,2,153.22,27.04,Completed
R0002057,SL000040294,O00023588,2025-10-30,11,Not as described,1,21.87,0.0,Completed
R0002058,SL000040304,O00023594,2025-05-11,1,Damaged item,1,31.0,0.0,Completed
R0002059,SL000040337,O00023610,2023-09-12,16,Faulty product,1,319.39,0.0,Completed
R0002060,SL000040348,O00023615,2024-10-07,8,Damaged item,3,18.74,0.0,Completed
R0002061,SL000040383,O00023634,2025-12-31,12,Changed mind,2,11.35,2.0,Completed
R0002062,SL000040402,O00023646,2023-07-25,15,Size or fit issue,3,65.49,0.0,Completed
R0002063,SL000040410,O00023652,2024-08-25,13,Faulty product,1,121.12,0.0,Completed
R0002064,SL000040414,O00023655,2025-08-29,2,Changed mind,1,28.86,5.09,Completed
R0002065,SL000040443,O00023672,2026-01-02,6,Damaged item,4,156.92,0.0,Completed
R0002066,SL000040573,O00023746,2023-03-12,5,Changed mind,2,17.12,0.0,Pending
R0002067,SL000040615,O00023766,2023-12-18,1,Size or fit issue,1,35.67,0.0,Completed
R0002068,SL000040625,O00023770,2023-06-20,17,Damaged item,2,7.98,0.0,Completed
R0002069,SL000040626,O00023771,2023-08-29,9,Not as described,1,244.83,0.0,Completed
R0002070,SL000040641,O00023778,2025-07-13,15,Not as described,1,69.75,0.0,Completed
R0002071,SL000040736,O00023833,2025-08-20,9,Changed mind,3,53.1,0.0,Completed
R0002072,SL000040747,O00023842,2023-04-08,17,Damaged item,1,36.13,0.0,Completed
R0002073,SL000040756,O00023847,2023-12-30,17,Changed mind,1,66.64,11.76,Completed
R0002074,SL000040787,O00023868,2024-12-06,5,Damaged item,1,91.15,0.0,Completed
R0002075,SL000040794,O00023873,2023-12-12,14,Incorrect item,2,26.12,0.0,Completed
R0002076,SL000040814,O00023882,2024-12-03,13,Size or fit issue,1,295.91,0.0,Completed
R0002077,SL000040833,O00023891,2025-03-20,12,Incorrect item,1,27.94,0.0,Completed
R0002078,SL000040874,O00023914,2024-05-20,6,Damaged item,1,150.36,0.0,Completed
R0002079,SL000040880,O00023917,2023-12-09,9,Faulty product,1,194.66,0.0,Completed
R0002080,SL000040883,O00023918,2023-03-16,6,Late delivery,2,141.83,0.0,Completed
R0002081,SL000040887,O00023921,2024-05-24,33,Changed mind,1,20.04,3.54,Completed
R0002082,SL000040889,O00023921,2024-04-29,8,Faulty product,4,120.97,0.0,Completed
R0002083,SL000040936,O00023948,2023-02-05,22,Damaged item,1,141.23,0.0,Completed
R0002084,SL000040983,O00023971,2023-05-24,11,Damaged item,1,15.0,0.0,Pending
R0002085,SL000041006,O00023985,2024-10-05,9,Faulty product,1,83.3,0.0,Completed
R0002086,SL000041023,O00023995,2024-01-12,21,Damaged item,2,46.85,0.0,Completed
R0002087,SL000041025,O00023997,2023-03-14,13,Incorrect item,3,105.0,0.0,Completed
R0002088,SL000041056,O00024013,2025-01-26,9,Faulty product,1,22.6,0.0,Completed
R0002089,SL000041064,O00024017,2023-09-15,19,Damaged item,1,377.03,0.0,Completed
R0002090,SL000041107,O00024039,2024-10-17,8,Size or fit issue,1,67.54,0.0,Completed
R0002091,SL000041109,O00024040,2024-06-07,29,Faulty product,1,18.87,0.0,Completed
R0002092,SL000041144,O00024058,2025-08-04,5,Damaged item,1,17.1,0.0,Completed
R0002093,SL000041153,O00024062,2025-12-26,8,Not as described,1,365.48,0.0,Completed
R0002094,SL000041190,O00024081,2023-10-09,12,Faulty product,1,13.32,0.0,Completed
R0002095,SL000041206,O00024095,2023-11-25,7,Size or fit issue,1,21.87,0.0,Completed
R0002096,SL000041226,O00024106,2025-08-01,4,Faulty product,1,12.67,0.0,Completed
R0002097,SL000041282,O00024136,2023-02-15,11,Changed mind,1,18.41,0.0,Completed
R0002098,SL000041283,O00024137,2023-01-25,11,Not as described,1,76.94,0.0,Completed
R0002099,SL000041303,O00024146,2025-07-31,14,Faulty product,1,14.55,0.0,Completed
R0002100,SL000041315,O00024151,2025-12-10,2,Damaged item,1,74.4,0.0,Completed
R0002101,SL000041320,O00024153,2025-01-01,12,Damaged item,1,66.02,0.0,Completed
R0002102,SL000041359,O00024173,2024-02-10,3,Changed mind,1,395.06,0.0,Completed
R0002103,SL000041382,O00024185,2025-12-22,1,Changed mind,1,69.33,12.23,Completed
R0002104,SL000041399,O00024195,2025-12-21,21,Faulty product,1,17.67,0.0,Completed
R0002105,SL000041435,O00024211,2023-09-09,7,Faulty product,3,104.09,0.0,Completed
R0002106,SL000041448,O00024222,2023-12-09,16,Changed mind,4,41.91,0.0,Completed
R0002107,SL000041519,O00024268,2024-11-23,4,Not as described,4,117.97,0.0,Completed
R0002108,SL000041520,O00024269,2025-03-01,11,Incorrect item,1,29.53,0.0,Completed
R0002109,SL000041549,O00024286,2025-05-03,7,Late delivery,1,18.75,0.0,Pending
R0002110,SL000041568,O00024299,2025-11-28,6,Faulty product,1,25.75,0.0,Completed
R0002111,SL000041588,O00024315,2025-05-21,20,Incorrect item,1,17.88,0.0,Completed
R0002112,SL000041589,O00024316,2024-09-01,5,Damaged item,1,23.03,0.0,Completed
R0002113,SL000041624,O00024335,2025-12-11,10,Faulty product,3,122.3,0.0,Completed
R0002114,SL000041697,O00024373,2024-09-05,27,Late delivery,1,297.25,0.0,Completed
R0002115,SL000041740,O00024400,2023-12-31,11,Not as described,1,52.0,0.0,Completed
R0002116,SL000041742,O00024402,2025-06-14,20,Incorrect item,1,103.56,0.0,Completed
R0002117,SL000041748,O00024405,2025-06-26,11,Changed mind,2,24.0,0.0,Completed
R0002118,SL000041770,O00024418,2025-12-17,9,Not as described,1,21.68,0.0,Completed
R0002119,SL000041772,O00024420,2024-07-27,10,Faulty product,1,381.7,0.0,Completed
R0002120,SL000041782,O00024428,2023-08-22,5,Changed mind,2,33.91,0.0,Completed
R0002121,SL000041820,O00024447,2023-12-27,27,Late delivery,1,34.11,0.0,Completed
R0002122,SL000041828,O00024452,2025-12-10,6,Late delivery,4,26.88,0.0,Completed
R0002123,SL000041872,O00024476,2023-10-26,8,Faulty product,1,96.97,0.0,Completed
R0002124,SL000041969,O00024532,2025-03-07,8,Faulty product,1,65.09,0.0,Completed
R0002125,SL000042003,O00024550,2025-04-13,4,Faulty product,1,255.14,0.0,Completed
R0002126,SL000042009,O00024554,2025-05-01,19,Damaged item,2,70.0,0.0,Completed
